"","Account","Date","month","day","year","hour","PeakHour","temperature","DayOfWeek","Weekday","kWh"
"72",26435791004,2014-01-03,1,3,2014,23,0,3.9,3,1,88.035
"73",26435791004,2014-01-04,1,4,2014,0,0,3.9,4,1,82.92
"74",26435791004,2014-01-04,1,4,2014,1,0,3.9,5,0,83.67
"75",26435791004,2014-01-04,1,4,2014,2,0,3,6,0,82.965
"76",26435791004,2014-01-04,1,4,2014,3,0,3.9,0,1,83.775
"77",26435791004,2014-01-04,1,4,2014,4,0,3,1,1,114.81
"78",26435791004,2014-01-04,1,4,2014,5,0,1.9,2,1,211.349996
"79",26435791004,2014-01-04,1,4,2014,6,0,1.9,3,1,215.204995
"80",26435791004,2014-01-04,1,4,2014,7,1,3,4,1,204.524992
"81",26435791004,2014-01-04,1,4,2014,8,1,7,5,0,200.129992
"82",26435791004,2014-01-04,1,4,2014,9,1,10,6,0,197.444996
"83",26435791004,2014-01-04,1,4,2014,10,1,14,0,1,192.629999
"84",26435791004,2014-01-04,1,4,2014,11,1,19,1,1,200.264994
"85",26435791004,2014-01-04,1,4,2014,12,1,21,2,1,202.229995
"86",26435791004,2014-01-04,1,4,2014,13,1,23,3,1,198.329997
"87",26435791004,2014-01-04,1,4,2014,14,1,24.1,4,1,201.104993
"88",26435791004,2014-01-04,1,4,2014,15,1,25,5,0,196.289995
"89",26435791004,2014-01-04,1,4,2014,16,1,26.1,6,0,203.219996
"90",26435791004,2014-01-04,1,4,2014,17,1,26.1,0,1,204.509995
"91",26435791004,2014-01-04,1,4,2014,18,1,27,1,1,203.819993
"92",26435791004,2014-01-04,1,4,2014,19,1,27,2,1,200.714996
"93",26435791004,2014-01-04,1,4,2014,20,0,26.1,3,1,202.079994
"94",26435791004,2014-01-04,1,4,2014,21,0,27,4,1,202.619995
"95",26435791004,2014-01-04,1,4,2014,22,0,27,5,0,200.219991
"96",26435791004,2014-01-04,1,4,2014,23,0,27,6,0,192.584994
"97",26435791004,2014-01-05,1,5,2014,0,0,27,0,1,190.469993
"98",26435791004,2014-01-05,1,5,2014,1,0,26.1,1,1,188.069995
"99",26435791004,2014-01-05,1,5,2014,2,0,25,2,1,190.35
"100",26435791004,2014-01-05,1,5,2014,3,0,25,3,1,188.459997
"101",26435791004,2014-01-05,1,5,2014,4,0,26.1,4,1,189.374998
"102",26435791004,2014-01-05,1,5,2014,5,0,25,5,0,189.239997
"103",26435791004,2014-01-05,1,5,2014,6,0,25,6,0,196.154997
"104",26435791004,2014-01-05,1,5,2014,7,1,24.1,0,1,191.219996
"105",26435791004,2014-01-05,1,5,2014,8,1,27,1,1,187.739994
"106",26435791004,2014-01-05,1,5,2014,9,1,27,2,1,185.729998
"107",26435791004,2014-01-05,1,5,2014,10,1,30,3,1,184.034997
"108",26435791004,2014-01-05,1,5,2014,11,1,34,4,1,182.654996
"109",26435791004,2014-01-05,1,5,2014,12,1,36,5,0,178.634998
"110",26435791004,2014-01-05,1,5,2014,13,1,36,6,0,141.974998
"111",26435791004,2014-01-05,1,5,2014,14,1,36,0,1,117.734998
"112",26435791004,2014-01-05,1,5,2014,15,1,35.1,1,1,124.004996
"113",26435791004,2014-01-05,1,5,2014,16,1,34.45,2,1,178.409994
"114",26435791004,2014-01-05,1,5,2014,17,1,36,3,1,187.049991
"115",26435791004,2014-01-05,1,5,2014,18,1,35.06666667,4,1,184.094994
"116",26435791004,2014-01-05,1,5,2014,19,1,36,5,0,182.234998
"117",26435791004,2014-01-05,1,5,2014,20,0,36.7,6,0,184.349996
"118",26435791004,2014-01-05,1,5,2014,21,0,37.2,0,1,185.264996
"119",26435791004,2014-01-05,1,5,2014,22,0,37.56666667,1,1,182.279998
"120",26435791004,2014-01-05,1,5,2014,23,0,37.03333333,2,1,90.54
"121",26435791004,2014-01-06,1,6,2014,0,0,39,3,1,81.48
"122",26435791004,2014-01-06,1,6,2014,1,0,37.93333333,4,1,81.27
"123",26435791004,2014-01-06,1,6,2014,2,0,40.2,5,0,80.82
"124",26435791004,2014-01-06,1,6,2014,3,0,43,6,0,80.85
"125",26435791004,2014-01-06,1,6,2014,4,0,44.1,0,1,140.444997
"126",26435791004,2014-01-06,1,6,2014,5,0,44.73333333,1,1,177.704997
"127",26435791004,2014-01-06,1,6,2014,6,0,46.9,2,1,225.179997
"128",26435791004,2014-01-06,1,6,2014,7,1,48.1,3,1,242.684996
"129",26435791004,2014-01-06,1,6,2014,8,1,48.13333333,4,1,255.494995
"130",26435791004,2014-01-06,1,6,2014,9,1,51.1,5,0,267.194991
"131",26435791004,2014-01-06,1,6,2014,10,1,52.46666667,6,0,270.944994
"132",26435791004,2014-01-06,1,6,2014,11,1,54.58333333,0,1,266.234994
"133",26435791004,2014-01-06,1,6,2014,12,1,55.65,1,1,264.059992
"134",26435791004,2014-01-06,1,6,2014,13,1,53.8,2,1,242.909992
"135",26435791004,2014-01-06,1,6,2014,14,1,53.35,3,1,231.97499
"136",26435791004,2014-01-06,1,6,2014,15,1,48,4,1,225.254996
"137",26435791004,2014-01-06,1,6,2014,16,1,45,5,0,218.534996
